60,3.062875
65,3.0629375
70,3.06284375
75,3.04828125
80,2.9355
85,2.80453125
90,2.66740625
95,2.54665625
100,2.4424375
105,2.35534375
110,2.2565
115,2.1654375
120,2.084625
125,2.01215625
130,1.94046875
135,1.857125
140,1.79846875
145,1.7430625
150,1.68715625
155,1.633375
160,1.579
165,1.53528125
170,1.49440625
175,1.442375
180,1.40440625
185,1.36740625
190,1.329
195,1.29103125
200,1.27375
205,1.25690625
210,1.2170625
215,1.19703125
220,1.161
225,1.14190625
230,1.121625
235,1.10209375
240,1.0835625
245,1.06490625
250,1.04459375
255,1.02725
260,1.0215625
265,1.00696875
270,0.98975
275,0.98271875
280,0.96296875
285,0.96190625
290,0.94646875
295,0.94196875
300,0.92496875
305,0.92296875
310,0.9105
315,0.90328125
320,0.897375
325,0.888375
330,0.884
335,0.8839375
340,0.865875
345,0.86428125
350,0.862875
355,0.84821875
360,0.84959375
365,0.84665625
370,0.84521875
375,0.8451875
380,0.84515625
385,0.8266875
390,0.82575
395,0.8256875
400,0.82578125
405,0.82578125
410,0.814625
415,0.80646875
420,0.80646875
425,0.80653125
430,0.7898125
435,0.80634375
440,0.80028125
445,0.80015625
450,0.78921875
455,0.78684375
400,0.8253125
405,0.82553125
410,0.82553125
415,0.82559375
420,0.824
425,0.80628125
430,0.80625
435,0.8063125
440,0.7870625
445,0.7864375
450,0.7864375
455,0.76828125
460,0.76715625
465,0.7671875
470,0.7610625
475,0.749
480,0.74771875
485,0.7476875
490,0.74325
495,0.72984375
500,0.72834375
505,0.72834375
510,0.728375
515,0.71396875
520,0.710875
525,0.70865625
530,0.7086875
535,0.7086875
540,0.7086875
545,0.69115625
550,0.68953125
555,0.6895
560,0.68946875
565,0.6895
570,0.68790625
575,0.67325
580,0.6701875
585,0.67009375
590,0.670125
595,0.67015625
600,0.67015625
605,0.67009375
610,0.6701875
615,0.6701875
620,0.64815625
625,0.643
630,0.64946875
635,0.63828125
640,0.6354375
645,0.63546875
650,0.635375
655,0.63534375
660,0.6353125
665,0.63525
670,0.6351875
675,0.63534375
680,0.6353125
685,0.63521875
690,0.63528125
695,0.6353125
700,0.61928125
705,0.61853125
710,0.62196875
715,0.61503125
720,0.61509375
725,0.6150625
730,0.6151875
735,0.61509375
740,0.615125
745,0.6151875
750,0.60028125
755,0.59725
760,0.5956875
765,0.5956875
770,0.5956875
775,0.595875
780,0.5833125
785,0.57584375
790,0.57584375
795,0.576
