60,3.0868125
65,3.08690625
70,3.08503125
75,3.0113125
80,2.86190625
85,2.70140625
90,2.56325
95,2.439
100,2.31421875
105,2.1888125
110,2.07834375
115,1.96709375
120,1.85684375
125,1.7624375
130,1.6700625
135,1.5915625
140,1.51859375
145,1.44453125
150,1.38678125
155,1.3433125
160,1.303375
165,1.25375
170,1.22721875
175,1.1903125
180,1.1704375
185,1.15128125
190,1.1300625
195,1.11296875
200,1.09371875
205,1.0704375
210,1.05209375
215,1.03321875
220,1.02865625
225,1.01053125
230,0.9945625
235,0.97653125
240,0.9639375
245,0.95446875
250,0.949375
255,0.93515625
260,0.91790625
265,0.9015625
270,0.89715625
275,0.89409375
280,0.87859375
285,0.878125
290,0.859375
295,0.85859375
300,0.841375
305,0.83940625
310,0.82225
315,0.81984375
320,0.81990625
325,0.80146875
330,0.80084375
335,0.79165625
340,0.78215625
345,0.78153125
350,0.7815625
355,0.75628125
360,0.75303125
365,0.7448125
370,0.73296875
375,0.7329375
380,0.73290625
385,0.71459375
390,0.713625
395,0.71359375
400,0.7631874999999999
405,0.72546875
410,0.72309375
415,0.7230156249999999
420,0.707796875
425,0.704078125
430,0.703125
435,0.697921875
440,0.6934687500000001
445,0.693421875
450,0.692703125
455,0.68453125
460,0.69309375
465,0.6930625
470,0.676
475,0.67353125
480,0.67359375
485,0.67359375
490,0.67196875
495,0.65359375
500,0.6535
505,0.6535
510,0.65353125
515,0.6520625
520,0.63584375
525,0.6341875
530,0.63425
535,0.6343125
540,0.6343125
545,0.63421875
550,0.63265625
555,0.63271875
560,0.6226875
565,0.61440625
570,0.6145
575,0.61453125
580,0.6144375
585,0.61446875
590,0.61440625
595,0.61446875
600,0.61440625
605,0.6143125
610,0.6144375
615,0.61446875
620,0.61296875
625,0.6144375
630,0.61021875
635,0.611375
640,0.59853125
645,0.59728125
650,0.60140625
655,0.59575
660,0.59875
665,0.61115625
670,0.596
675,0.59571875
680,0.5956875
685,0.59565625
690,0.59571875
695,0.59578125
700,0.59575
705,0.59578125
710,0.5958125
715,0.5958125
720,0.59578125
725,0.5958125
730,0.59584375
735,0.59596875
740,0.59603125
745,0.59590625
750,0.59590625
755,0.595875
760,0.5958125
765,0.59596875
770,0.592875
775,0.59465625
780,0.59596875
785,0.5944375
790,0.5959375
795,0.5960625
