60,3.105625
65,3.08034375
70,2.95959375
75,2.79640625
80,2.64309375
85,2.4925
90,2.378125
95,2.24975
100,2.12725
105,2.01953125
110,1.912875
115,1.804125
120,1.699
125,1.6161875
130,1.540125
135,1.46734375
140,1.4111875
145,1.35465625
150,1.32540625
155,1.28975
160,1.252875
165,1.2313125
170,1.21165625
175,1.19365625
180,1.15659375
185,1.1376875
190,1.119375
195,1.09921875
200,1.0808125
205,1.07821875
210,1.0593125
215,1.04078125
220,1.0190625
225,0.9996875
230,0.98853125
235,0.9781875
240,0.959875
245,0.95753125
250,0.94
255,0.92309375
260,0.92053125
265,0.902
270,0.90165625
275,0.884125
280,0.88271875
285,0.87496875
290,0.86478125
295,0.86325
300,0.84671875
305,0.8439375
310,0.83478125
315,0.826
320,0.8249375
325,0.8251875
330,0.824
335,0.80625
340,0.80590625
345,0.80603125
350,0.79165625
355,0.7865
360,0.78659375
365,0.78809375
370,0.78653125
375,0.786625
380,0.7705625
385,0.76740625
390,0.77175
395,0.7674375
400,0.767375
405,0.76765625
410,0.762375
415,0.76765625
420,0.7500625
425,0.737625
430,0.74840625
435,0.73421875
440,0.748
445,0.74840625
450,0.74840625
455,0.73796875
400,0.708625
405,0.70840625
410,0.702125
415,0.68875
420,0.68878125
425,0.6873125
430,0.67115625
435,0.6695
440,0.66765625
445,0.65009375
450,0.65009375
455,0.65003125
460,0.6338125
465,0.63021875
470,0.63021875
475,0.630375
480,0.613125
485,0.61078125
490,0.6106875
495,0.610625
500,0.59271875
505,0.5914375
510,0.59125
515,0.59134375
520,0.57453125
525,0.57203125
530,0.5720625
535,0.57196875
540,0.5704375
545,0.556125
550,0.5523125
555,0.5523125
560,0.552375
565,0.55228125
570,0.5380625
575,0.53259375
580,0.53265625
585,0.53259375
590,0.5328125
595,0.52825
600,0.5139375
605,0.51328125
610,0.5131875
615,0.51334375
620,0.5131875
625,0.5015625
630,0.49621875
635,0.4940625
640,0.49409375
645,0.49390625
650,0.4939375
655,0.49396875
660,0.492375
665,0.47565625
670,0.47425
675,0.47434375
680,0.4744375
685,0.47421875
690,0.46975
695,0.459
700,0.45484375
705,0.454875
710,0.45503125
715,0.455375
720,0.44790625
725,0.43571875
730,0.4356875
735,0.43509375
740,0.4354375
745,0.43546875
750,0.4280625
755,0.4179375
760,0.41678125
765,0.416625
770,0.4163125
775,0.41659375
780,0.41721875
785,0.410875
790,0.40175
795,0.39221875
