200,2.57784375
205,2.54721875
210,2.52721875
215,2.4940625
220,2.46984375
225,2.4410625
230,2.40753125
235,2.37290625
240,2.353875
245,2.32075
250,2.28284375
255,2.25278125
260,2.22684375
265,2.19321875
270,2.15709375
275,2.12271875
280,2.09359375
285,2.06753125
290,2.03265625
295,2.008625
300,1.974125
305,1.95446875
310,1.91734375
315,1.8846875
320,1.86403125
325,1.82759375
330,1.8091875
335,1.7724375
340,1.75375
345,1.71609375
350,1.693875
355,1.6674375
360,1.63934375
365,1.619875
370,1.60090625
375,1.579375
380,1.55503125
385,1.528625
390,1.50965625
395,1.49075
400,1.473
405,1.45603125
410,1.43590625
415,1.418
420,1.398375
425,1.38040625
430,1.36146875
435,1.34365625
440,1.33609375
445,1.32309375
450,1.30403125
455,1.28640625
460,1.27121875
465,1.261375
470,1.24825
475,1.22965625
480,1.2120625
485,1.20934375
490,1.190625
495,1.17696875
500,1.172125
505,1.15546875
510,1.131875
515,1.1299375
520,1.114
525,1.1086875
530,1.09196875
535,1.09134375
540,1.07315625
545,1.0705
550,1.05334375
555,1.0440625
560,1.0436874999999999
565,1.04353125
570,1.02515625
575,1.024515625
580,1.015171875
585,1.005546875
590,0.996921875
595,0.986953125
600,0.98353125
605,0.977
610,0.96275
615,0.95759375
620,0.95775
625,0.93996875
630,0.9385
635,0.9254375
640,0.91965625
645,0.91978125
650,0.9019375
655,0.90071875
660,0.90084375
665,0.88309375
670,0.88178125
675,0.8801875
680,0.8625625
685,0.86265625
690,0.8603125
695,0.84478125
700,0.8443125
705,0.8440625
710,0.8414375
715,0.8393125
720,0.83925
725,0.83315625
730,0.820625
735,0.8195
740,0.81971875
745,0.8181875
750,0.80025
755,0.80065625
760,0.80109375
765,0.79803125
770,0.7815625
775,0.78159375
780,0.7818125
785,0.7818125
790,0.77696875
795,0.77153125
800,0.76265625
805,0.76309375
810,0.7629375
815,0.76290625
820,0.76296875
825,0.75321875
830,0.7505
835,0.743
840,0.74275
845,0.7428125
850,0.74275
855,0.74265625
860,0.74259375
865,0.7425
870,0.72740625
875,0.72315625
880,0.72321875
885,0.72309375
890,0.72303125
895,0.72325
900,0.68471875
905,0.675265625
910,0.6760468749999999
915,0.668765625
920,0.665515625
925,0.66625
930,0.667125
935,0.64825
940,0.646953125
945,0.6461718750000001
950,0.6447031249999999
955,0.635
960,0.5773125
965,0.56978125
970,0.57025
975,0.56978125
980,0.5698125
985,0.56853125
990,0.55521875
995,0.5516875
1000,0.551
1005,0.55065625
1010,0.550625
1015,0.5499375
1020,0.5424375
1025,0.52584375
1030,0.52525
1035,0.52515625
1040,0.525625
1045,0.5255
1050,0.5255
1055,0.51915625
1060,0.50865625
1065,0.5051875
1070,0.5051875
1075,0.50534375
1080,0.50515625
1085,0.50540625
1090,0.50515625
1095,0.49715625
1100,0.49171875
1105,0.48709375
1110,0.485375
1115,0.48553125
1120,0.48559375
1125,0.4856875
1130,0.486
1135,0.486125
1140,0.48290625
1145,0.48196875
1150,0.4738125
1155,0.467
1160,0.4665625
1165,0.46621875
1170,0.46665625
1175,0.466125
1180,0.46334375
1185,0.46071875
1190,0.44990625
1195,0.44653125
1200,0.446875
1205,0.44715625
1210,0.44728125
1215,0.44253125
1220,0.42946875
1225,0.429875
1230,0.43165625
1235,0.4281875
1240,0.42665625
1245,0.42640625
1250,0.4265
1255,0.425125
1260,0.425
1265,0.4129375
1270,0.40696875
1275,0.40696875
1280,0.40690625
1285,0.407
1290,0.39603125
1295,0.4039375
